,strategy,commission,profit_factor,loss_factor,total_return,return_rate,sharpe,drawdown,volatility,predict_signal,limit_price,predict_take_profit,predict_stop_loss
5296,SMA_EXT5,0.0,9.0,8.1,0,0.0,0,0,0,0.0,1296.9,,
5297,SMA_EXT5,0.0,9.0,8.6,0,0.0,0,0,0,0.0,1296.9,,
5298,SMA_EXT5,0.0,9.0,9.1,0,0.0,0,0,0,0.0,1296.9,,
5299,SMA_EXT5,0.0,9.0,9.6,0,0.0,0,0,0,0.0,1296.9,,
5300,SMA_EXT5,0.0,9.5,0.1,0,0.0,0,0,0,0.0,1296.9,,
5301,SMA_EXT5,0.0,9.5,0.6,0,0.0,0,0,0,0.0,1296.9,,
5302,SMA_EXT5,0.0,9.5,1.1,0,0.0,0,0,0,0.0,1296.9,,
5303,SMA_EXT5,0.0,9.5,1.6,0,0.0,0,0,0,0.0,1296.9,,
5304,SMA_EXT5,0.0,9.5,2.1,0,0.0,0,0,0,0.0,1296.9,,
5305,SMA_EXT5,0.0,9.5,2.6,0,0.0,0,0,0,0.0,1296.9,,
5306,SMA_EXT5,0.0,9.5,3.1,0,0.0,0,0,0,0.0,1296.9,,
5307,SMA_EXT5,0.0,9.5,3.6,0,0.0,0,0,0,0.0,1296.9,,
5308,SMA_EXT5,0.0,9.5,4.1,0,0.0,0,0,0,0.0,1296.9,,
5309,SMA_EXT5,0.0,9.5,4.6,0,0.0,0,0,0,0.0,1296.9,,
5310,SMA_EXT5,0.0,9.5,5.1,0,0.0,0,0,0,0.0,1296.9,,
5311,SMA_EXT5,0.0,9.5,5.6,0,0.0,0,0,0,0.0,1296.9,,
5312,SMA_EXT5,0.0,9.5,6.1,0,0.0,0,0,0,0.0,1296.9,,
5313,SMA_EXT5,0.0,9.5,6.6,0,0.0,0,0,0,0.0,1296.9,,
5314,SMA_EXT5,0.0,9.5,7.1,0,0.0,0,0,0,0.0,1296.9,,
5315,SMA_EXT5,0.0,9.5,7.6,0,0.0,0,0,0,0.0,1296.9,,
5316,SMA_EXT5,0.0,9.5,8.1,0,0.0,0,0,0,0.0,1296.9,,
5317,SMA_EXT5,0.0,9.5,8.6,0,0.0,0,0,0,0.0,1296.9,,
5318,SMA_EXT5,0.0,9.5,9.1,0,0.0,0,0,0,0.0,1296.9,,
5319,SMA_EXT5,0.0,9.5,9.6,0,0.0,0,0,0,0.0,1296.9,,
5320,SMA_EXT20,0.0,0.5,0.1,0,0.0,0,0,0,0.0,1296.9,,
5321,SMA_EXT20,0.0,0.5,0.6,0,0.0,0,0,0,0.0,1296.9,,
5322,SMA_EXT20,0.0,0.5,1.1,0,0.0,0,0,0,0.0,1296.9,,
5323,SMA_EXT20,0.0,0.5,1.6,0,0.0,0,0,0,0.0,1296.9,,
5324,SMA_EXT20,0.0,0.5,2.1,0,0.0,0,0,0,0.0,1296.9,,
5325,SMA_EXT20,0.0,0.5,2.6,0,0.0,0,0,0,0.0,1296.9,,
5326,SMA_EXT20,0.0,0.5,3.1,0,0.0,0,0,0,0.0,1296.9,,
5327,SMA_EXT20,0.0,0.5,3.6,0,0.0,0,0,0,0.0,1296.9,,
5328,SMA_EXT20,0.0,0.5,4.1,0,0.0,0,0,0,0.0,1296.9,,
5329,SMA_EXT20,0.0,0.5,4.6,0,0.0,0,0,0,0.0,1296.9,,
5330,SMA_EXT20,0.0,0.5,5.1,0,0.0,0,0,0,0.0,1296.9,,
5331,SMA_EXT20,0.0,0.5,5.6,0,0.0,0,0,0,0.0,1296.9,,
5332,SMA_EXT20,0.0,0.5,6.1,0,0.0,0,0,0,0.0,1296.9,,
5333,SMA_EXT20,0.0,0.5,6.6,0,0.0,0,0,0,0.0,1296.9,,
5334,SMA_EXT20,0.0,0.5,7.1,0,0.0,0,0,0,0.0,1296.9,,
5335,SMA_EXT20,0.0,0.5,7.6,0,0.0,0,0,0,0.0,1296.9,,
5336,SMA_EXT20,0.0,0.5,8.1,0,0.0,0,0,0,0.0,1296.9,,
5337,SMA_EXT20,0.0,0.5,8.6,0,0.0,0,0,0,0.0,1296.9,,
5338,SMA_EXT20,0.0,0.5,9.1,0,0.0,0,0,0,0.0,1296.9,,
5339,SMA_EXT20,0.0,0.5,9.6,0,0.0,0,0,0,0.0,1296.9,,
5340,SMA_EXT20,0.0,1.0,0.1,0,0.0,0,0,0,0.0,1296.9,,
5341,SMA_EXT20,0.0,1.0,0.6,0,0.0,0,0,0,0.0,1296.9,,
5342,SMA_EXT20,0.0,1.0,1.1,0,0.0,0,0,0,0.0,1296.9,,
5343,SMA_EXT20,0.0,1.0,1.6,0,0.0,0,0,0,0.0,1296.9,,
5344,SMA_EXT20,0.0,1.0,2.1,0,0.0,0,0,0,0.0,1296.9,,
5345,SMA_EXT20,0.0,1.0,2.6,0,0.0,0,0,0,0.0,1296.9,,
5346,SMA_EXT20,0.0,1.0,3.1,0,0.0,0,0,0,0.0,1296.9,,
5347,SMA_EXT20,0.0,1.0,3.6,0,0.0,0,0,0,0.0,1296.9,,
5348,SMA_EXT20,0.0,1.0,4.1,0,0.0,0,0,0,0.0,1296.9,,
5349,SMA_EXT20,0.0,1.0,4.6,0,0.0,0,0,0,0.0,1296.9,,
5350,SMA_EXT20,0.0,1.0,5.1,0,0.0,0,0,0,0.0,1296.9,,
5351,SMA_EXT20,0.0,1.0,5.6,0,0.0,0,0,0,0.0,1296.9,,
5352,SMA_EXT20,0.0,1.0,6.1,0,0.0,0,0,0,0.0,1296.9,,
5353,SMA_EXT20,0.0,1.0,6.6,0,0.0,0,0,0,0.0,1296.9,,
5354,SMA_EXT20,0.0,1.0,7.1,0,0.0,0,0,0,0.0,1296.9,,
5355,SMA_EXT20,0.0,1.0,7.6,0,0.0,0,0,0,0.0,1296.9,,
5356,SMA_EXT20,0.0,1.0,8.1,0,0.0,0,0,0,0.0,1296.9,,
5357,SMA_EXT20,0.0,1.0,8.6,0,0.0,0,0,0,0.0,1296.9,,
5358,SMA_EXT20,0.0,1.0,9.1,0,0.0,0,0,0,0.0,1296.9,,
5359,SMA_EXT20,0.0,1.0,9.6,0,0.0,0,0,0,0.0,1296.9,,
5360,SMA_EXT20,0.0,1.5,0.1,0,0.0,0,0,0,0.0,1296.9,,
5361,SMA_EXT20,0.0,1.5,0.6,0,0.0,0,0,0,0.0,1296.9,,
5362,SMA_EXT20,0.0,1.5,1.1,0,0.0,0,0,0,0.0,1296.9,,
5363,SMA_EXT20,0.0,1.5,1.6,0,0.0,0,0,0,0.0,1296.9,,
5364,SMA_EXT20,0.0,1.5,2.1,0,0.0,0,0,0,0.0,1296.9,,
5365,SMA_EXT20,0.0,1.5,2.6,0,0.0,0,0,0,0.0,1296.9,,
5366,SMA_EXT20,0.0,1.5,3.1,0,0.0,0,0,0,0.0,1296.9,,
5367,SMA_EXT20,0.0,1.5,3.6,0,0.0,0,0,0,0.0,1296.9,,
5368,SMA_EXT20,0.0,1.5,4.1,0,0.0,0,0,0,0.0,1296.9,,
5369,SMA_EXT20,0.0,1.5,4.6,0,0.0,0,0,0,0.0,1296.9,,
5370,SMA_EXT20,0.0,1.5,5.1,0,0.0,0,0,0,0.0,1296.9,,
5371,SMA_EXT20,0.0,1.5,5.6,0,0.0,0,0,0,0.0,1296.9,,
5372,SMA_EXT20,0.0,1.5,6.1,0,0.0,0,0,0,0.0,1296.9,,
5373,SMA_EXT20,0.0,1.5,6.6,0,0.0,0,0,0,0.0,1296.9,,
5374,SMA_EXT20,0.0,1.5,7.1,0,0.0,0,0,0,0.0,1296.9,,
5375,SMA_EXT20,0.0,1.5,7.6,0,0.0,0,0,0,0.0,1296.9,,
5376,SMA_EXT20,0.0,1.5,8.1,0,0.0,0,0,0,0.0,1296.9,,
5377,SMA_EXT20,0.0,1.5,8.6,0,0.0,0,0,0,0.0,1296.9,,
5378,SMA_EXT20,0.0,1.5,9.1,0,0.0,0,0,0,0.0,1296.9,,
5379,SMA_EXT20,0.0,1.5,9.6,0,0.0,0,0,0,0.0,1296.9,,
5380,SMA_EXT20,0.0,2.0,0.1,0,0.0,0,0,0,0.0,1296.9,,
5381,SMA_EXT20,0.0,2.0,0.6,0,0.0,0,0,0,0.0,1296.9,,
5382,SMA_EXT20,0.0,2.0,1.1,0,0.0,0,0,0,0.0,1296.9,,
5383,SMA_EXT20,0.0,2.0,1.6,0,0.0,0,0,0,0.0,1296.9,,
5384,SMA_EXT20,0.0,2.0,2.1,0,0.0,0,0,0,0.0,1296.9,,
5385,SMA_EXT20,0.0,2.0,2.6,0,0.0,0,0,0,0.0,1296.9,,
5386,SMA_EXT20,0.0,2.0,3.1,0,0.0,0,0,0,0.0,1296.9,,
5387,SMA_EXT20,0.0,2.0,3.6,0,0.0,0,0,0,0.0,1296.9,,
5388,SMA_EXT20,0.0,2.0,4.1,0,0.0,0,0,0,0.0,1296.9,,
5389,SMA_EXT20,0.0,2.0,4.6,0,0.0,0,0,0,0.0,1296.9,,
5390,SMA_EXT20,0.0,2.0,5.1,0,0.0,0,0,0,0.0,1296.9,,
5391,SMA_EXT20,0.0,2.0,5.6,0,0.0,0,0,0,0.0,1296.9,,
5392,SMA_EXT20,0.0,2.0,6.1,0,0.0,0,0,0,0.0,1296.9,,
5393,SMA_EXT20,0.0,2.0,6.6,0,0.0,0,0,0,0.0,1296.9,,
5394,SMA_EXT20,0.0,2.0,7.1,0,0.0,0,0,0,0.0,1296.9,,
5395,SMA_EXT20,0.0,2.0,7.6,0,0.0,0,0,0,0.0,1296.9,,
5396,SMA_EXT20,0.0,2.0,8.1,0,0.0,0,0,0,0.0,1296.9,,
5397,SMA_EXT20,0.0,2.0,8.6,0,0.0,0,0,0,0.0,1296.9,,
5398,SMA_EXT20,0.0,2.0,9.1,0,0.0,0,0,0,0.0,1296.9,,
5399,SMA_EXT20,0.0,2.0,9.6,0,0.0,0,0,0,0.0,1296.9,,
5400,SMA_EXT20,0.0,2.5,0.1,0,0.0,0,0,0,0.0,1296.9,,
5401,SMA_EXT20,0.0,2.5,0.6,0,0.0,0,0,0,0.0,1296.9,,
5402,SMA_EXT20,0.0,2.5,1.1,0,0.0,0,0,0,0.0,1296.9,,
5403,SMA_EXT20,0.0,2.5,1.6,0,0.0,0,0,0,0.0,1296.9,,
5404,SMA_EXT20,0.0,2.5,2.1,0,0.0,0,0,0,0.0,1296.9,,
5405,SMA_EXT20,0.0,2.5,2.6,0,0.0,0,0,0,0.0,1296.9,,
5406,SMA_EXT20,0.0,2.5,3.1,0,0.0,0,0,0,0.0,1296.9,,
5407,SMA_EXT20,0.0,2.5,3.6,0,0.0,0,0,0,0.0,1296.9,,
5408,SMA_EXT20,0.0,2.5,4.1,0,0.0,0,0,0,0.0,1296.9,,
5409,SMA_EXT20,0.0,2.5,4.6,0,0.0,0,0,0,0.0,1296.9,,
5410,SMA_EXT20,0.0,2.5,5.1,0,0.0,0,0,0,0.0,1296.9,,
5411,SMA_EXT20,0.0,2.5,5.6,0,0.0,0,0,0,0.0,1296.9,,
5412,SMA_EXT20,0.0,2.5,6.1,0,0.0,0,0,0,0.0,1296.9,,
5413,SMA_EXT20,0.0,2.5,6.6,0,0.0,0,0,0,0.0,1296.9,,
5414,SMA_EXT20,0.0,2.5,7.1,0,0.0,0,0,0,0.0,1296.9,,
5415,SMA_EXT20,0.0,2.5,7.6,0,0.0,0,0,0,0.0,1296.9,,
5416,SMA_EXT20,0.0,2.5,8.1,0,0.0,0,0,0,0.0,1296.9,,
5417,SMA_EXT20,0.0,2.5,8.6,0,0.0,0,0,0,0.0,1296.9,,
5418,SMA_EXT20,0.0,2.5,9.1,0,0.0,0,0,0,0.0,1296.9,,
5419,SMA_EXT20,0.0,2.5,9.6,0,0.0,0,0,0,0.0,1296.9,,
5420,SMA_EXT20,0.0,3.0,0.1,0,0.0,0,0,0,0.0,1296.9,,
5421,SMA_EXT20,0.0,3.0,0.6,0,0.0,0,0,0,0.0,1296.9,,
5422,SMA_EXT20,0.0,3.0,1.1,0,0.0,0,0,0,0.0,1296.9,,
5423,SMA_EXT20,0.0,3.0,1.6,0,0.0,0,0,0,0.0,1296.9,,
5424,SMA_EXT20,0.0,3.0,2.1,0,0.0,0,0,0,0.0,1296.9,,
5425,SMA_EXT20,0.0,3.0,2.6,0,0.0,0,0,0,0.0,1296.9,,
5426,SMA_EXT20,0.0,3.0,3.1,0,0.0,0,0,0,0.0,1296.9,,
5427,SMA_EXT20,0.0,3.0,3.6,0,0.0,0,0,0,0.0,1296.9,,
5428,SMA_EXT20,0.0,3.0,4.1,0,0.0,0,0,0,0.0,1296.9,,
5429,SMA_EXT20,0.0,3.0,4.6,0,0.0,0,0,0,0.0,1296.9,,
5430,SMA_EXT20,0.0,3.0,5.1,0,0.0,0,0,0,0.0,1296.9,,
5431,SMA_EXT20,0.0,3.0,5.6,0,0.0,0,0,0,0.0,1296.9,,
5432,SMA_EXT20,0.0,3.0,6.1,0,0.0,0,0,0,0.0,1296.9,,
5433,SMA_EXT20,0.0,3.0,6.6,0,0.0,0,0,0,0.0,1296.9,,
5434,SMA_EXT20,0.0,3.0,7.1,0,0.0,0,0,0,0.0,1296.9,,
5435,SMA_EXT20,0.0,3.0,7.6,0,0.0,0,0,0,0.0,1296.9,,
5436,SMA_EXT20,0.0,3.0,8.1,0,0.0,0,0,0,0.0,1296.9,,
5437,SMA_EXT20,0.0,3.0,8.6,0,0.0,0,0,0,0.0,1296.9,,
5438,SMA_EXT20,0.0,3.0,9.1,0,0.0,0,0,0,0.0,1296.9,,
5439,SMA_EXT20,0.0,3.0,9.6,0,0.0,0,0,0,0.0,1296.9,,
5440,SMA_EXT20,0.0,3.5,0.1,0,0.0,0,0,0,0.0,1296.9,,
5441,SMA_EXT20,0.0,3.5,0.6,0,0.0,0,0,0,0.0,1296.9,,
5442,SMA_EXT20,0.0,3.5,1.1,0,0.0,0,0,0,0.0,1296.9,,
5443,SMA_EXT20,0.0,3.5,1.6,0,0.0,0,0,0,0.0,1296.9,,
5444,SMA_EXT20,0.0,3.5,2.1,0,0.0,0,0,0,0.0,1296.9,,
5445,SMA_EXT20,0.0,3.5,2.6,0,0.0,0,0,0,0.0,1296.9,,
5446,SMA_EXT20,0.0,3.5,3.1,0,0.0,0,0,0,0.0,1296.9,,
5447,SMA_EXT20,0.0,3.5,3.6,0,0.0,0,0,0,0.0,1296.9,,
5448,SMA_EXT20,0.0,3.5,4.1,0,0.0,0,0,0,0.0,1296.9,,
5449,SMA_EXT20,0.0,3.5,4.6,0,0.0,0,0,0,0.0,1296.9,,
5450,SMA_EXT20,0.0,3.5,5.1,0,0.0,0,0,0,0.0,1296.9,,
5451,SMA_EXT20,0.0,3.5,5.6,0,0.0,0,0,0,0.0,1296.9,,
5452,SMA_EXT20,0.0,3.5,6.1,0,0.0,0,0,0,0.0,1296.9,,
5453,SMA_EXT20,0.0,3.5,6.6,0,0.0,0,0,0,0.0,1296.9,,
5454,SMA_EXT20,0.0,3.5,7.1,0,0.0,0,0,0,0.0,1296.9,,
5455,SMA_EXT20,0.0,3.5,7.6,0,0.0,0,0,0,0.0,1296.9,,
5456,SMA_EXT20,0.0,3.5,8.1,0,0.0,0,0,0,0.0,1296.9,,
5457,SMA_EXT20,0.0,3.5,8.6,0,0.0,0,0,0,0.0,1296.9,,
5458,SMA_EXT20,0.0,3.5,9.1,0,0.0,0,0,0,0.0,1296.9,,
5459,SMA_EXT20,0.0,3.5,9.6,0,0.0,0,0,0,0.0,1296.9,,
5460,SMA_EXT20,0.0,4.0,0.1,0,0.0,0,0,0,0.0,1296.9,,
5461,SMA_EXT20,0.0,4.0,0.6,0,0.0,0,0,0,0.0,1296.9,,
5462,SMA_EXT20,0.0,4.0,1.1,0,0.0,0,0,0,0.0,1296.9,,
5463,SMA_EXT20,0.0,4.0,1.6,0,0.0,0,0,0,0.0,1296.9,,
5464,SMA_EXT20,0.0,4.0,2.1,0,0.0,0,0,0,0.0,1296.9,,
5465,SMA_EXT20,0.0,4.0,2.6,0,0.0,0,0,0,0.0,1296.9,,
5466,SMA_EXT20,0.0,4.0,3.1,0,0.0,0,0,0,0.0,1296.9,,
5467,SMA_EXT20,0.0,4.0,3.6,0,0.0,0,0,0,0.0,1296.9,,
5468,SMA_EXT20,0.0,4.0,4.1,0,0.0,0,0,0,0.0,1296.9,,
5469,SMA_EXT20,0.0,4.0,4.6,0,0.0,0,0,0,0.0,1296.9,,
5470,SMA_EXT20,0.0,4.0,5.1,0,0.0,0,0,0,0.0,1296.9,,
5471,SMA_EXT20,0.0,4.0,5.6,0,0.0,0,0,0,0.0,1296.9,,
5472,SMA_EXT20,0.0,4.0,6.1,0,0.0,0,0,0,0.0,1296.9,,
5473,SMA_EXT20,0.0,4.0,6.6,0,0.0,0,0,0,0.0,1296.9,,
5474,SMA_EXT20,0.0,4.0,7.1,0,0.0,0,0,0,0.0,1296.9,,
5475,SMA_EXT20,0.0,4.0,7.6,0,0.0,0,0,0,0.0,1296.9,,
5476,SMA_EXT20,0.0,4.0,8.1,0,0.0,0,0,0,0.0,1296.9,,
5477,SMA_EXT20,0.0,4.0,8.6,0,0.0,0,0,0,0.0,1296.9,,
5478,SMA_EXT20,0.0,4.0,9.1,0,0.0,0,0,0,0.0,1296.9,,
5479,SMA_EXT20,0.0,4.0,9.6,0,0.0,0,0,0,0.0,1296.9,,
5480,SMA_EXT20,0.0,4.5,0.1,0,0.0,0,0,0,0.0,1296.9,,
5481,SMA_EXT20,0.0,4.5,0.6,0,0.0,0,0,0,0.0,1296.9,,
5482,SMA_EXT20,0.0,4.5,1.1,0,0.0,0,0,0,0.0,1296.9,,
5483,SMA_EXT20,0.0,4.5,1.6,0,0.0,0,0,0,0.0,1296.9,,
5484,SMA_EXT20,0.0,4.5,2.1,0,0.0,0,0,0,0.0,1296.9,,
5485,SMA_EXT20,0.0,4.5,2.6,0,0.0,0,0,0,0.0,1296.9,,
5486,SMA_EXT20,0.0,4.5,3.1,0,0.0,0,0,0,0.0,1296.9,,
5487,SMA_EXT20,0.0,4.5,3.6,0,0.0,0,0,0,0.0,1296.9,,
5488,SMA_EXT20,0.0,4.5,4.1,0,0.0,0,0,0,0.0,1296.9,,
5489,SMA_EXT20,0.0,4.5,4.6,0,0.0,0,0,0,0.0,1296.9,,
5490,SMA_EXT20,0.0,4.5,5.1,0,0.0,0,0,0,0.0,1296.9,,
5491,SMA_EXT20,0.0,4.5,5.6,0,0.0,0,0,0,0.0,1296.9,,
5492,SMA_EXT20,0.0,4.5,6.1,0,0.0,0,0,0,0.0,1296.9,,
5493,SMA_EXT20,0.0,4.5,6.6,0,0.0,0,0,0,0.0,1296.9,,
5494,SMA_EXT20,0.0,4.5,7.1,0,0.0,0,0,0,0.0,1296.9,,
5495,SMA_EXT20,0.0,4.5,7.6,0,0.0,0,0,0,0.0,1296.9,,
5496,SMA_EXT20,0.0,4.5,8.1,0,0.0,0,0,0,0.0,1296.9,,
5497,SMA_EXT20,0.0,4.5,8.6,0,0.0,0,0,0,0.0,1296.9,,
5498,SMA_EXT20,0.0,4.5,9.1,0,0.0,0,0,0,0.0,1296.9,,
5499,SMA_EXT20,0.0,4.5,9.6,0,0.0,0,0,0,0.0,1296.9,,
5500,SMA_EXT20,0.0,5.0,0.1,0,0.0,0,0,0,0.0,1296.9,,
5501,SMA_EXT20,0.0,5.0,0.6,0,0.0,0,0,0,0.0,1296.9,,
5502,SMA_EXT20,0.0,5.0,1.1,0,0.0,0,0,0,0.0,1296.9,,
5503,SMA_EXT20,0.0,5.0,1.6,0,0.0,0,0,0,0.0,1296.9,,
5504,SMA_EXT20,0.0,5.0,2.1,0,0.0,0,0,0,0.0,1296.9,,
5505,SMA_EXT20,0.0,5.0,2.6,0,0.0,0,0,0,0.0,1296.9,,
5506,SMA_EXT20,0.0,5.0,3.1,0,0.0,0,0,0,0.0,1296.9,,
5507,SMA_EXT20,0.0,5.0,3.6,0,0.0,0,0,0,0.0,1296.9,,
5508,SMA_EXT20,0.0,5.0,4.1,0,0.0,0,0,0,0.0,1296.9,,
5509,SMA_EXT20,0.0,5.0,4.6,0,0.0,0,0,0,0.0,1296.9,,
5510,SMA_EXT20,0.0,5.0,5.1,0,0.0,0,0,0,0.0,1296.9,,
5511,SMA_EXT20,0.0,5.0,5.6,0,0.0,0,0,0,0.0,1296.9,,
5512,SMA_EXT20,0.0,5.0,6.1,0,0.0,0,0,0,0.0,1296.9,,
5513,SMA_EXT20,0.0,5.0,6.6,0,0.0,0,0,0,0.0,1296.9,,
5514,SMA_EXT20,0.0,5.0,7.1,0,0.0,0,0,0,0.0,1296.9,,
5515,SMA_EXT20,0.0,5.0,7.6,0,0.0,0,0,0,0.0,1296.9,,
5516,SMA_EXT20,0.0,5.0,8.1,0,0.0,0,0,0,0.0,1296.9,,
5517,SMA_EXT20,0.0,5.0,8.6,0,0.0,0,0,0,0.0,1296.9,,
5518,SMA_EXT20,0.0,5.0,9.1,0,0.0,0,0,0,0.0,1296.9,,
5519,SMA_EXT20,0.0,5.0,9.6,0,0.0,0,0,0,0.0,1296.9,,
5520,SMA_EXT20,0.0,5.5,0.1,0,0.0,0,0,0,0.0,1296.9,,
5521,SMA_EXT20,0.0,5.5,0.6,0,0.0,0,0,0,0.0,1296.9,,
5522,SMA_EXT20,0.0,5.5,1.1,0,0.0,0,0,0,0.0,1296.9,,
5523,SMA_EXT20,0.0,5.5,1.6,0,0.0,0,0,0,0.0,1296.9,,
5524,SMA_EXT20,0.0,5.5,2.1,0,0.0,0,0,0,0.0,1296.9,,
5525,SMA_EXT20,0.0,5.5,2.6,0,0.0,0,0,0,0.0,1296.9,,
5526,SMA_EXT20,0.0,5.5,3.1,0,0.0,0,0,0,0.0,1296.9,,
5527,SMA_EXT20,0.0,5.5,3.6,0,0.0,0,0,0,0.0,1296.9,,
5528,SMA_EXT20,0.0,5.5,4.1,0,0.0,0,0,0,0.0,1296.9,,
5529,SMA_EXT20,0.0,5.5,4.6,0,0.0,0,0,0,0.0,1296.9,,
5530,SMA_EXT20,0.0,5.5,5.1,0,0.0,0,0,0,0.0,1296.9,,
5531,SMA_EXT20,0.0,5.5,5.6,0,0.0,0,0,0,0.0,1296.9,,
5532,SMA_EXT20,0.0,5.5,6.1,0,0.0,0,0,0,0.0,1296.9,,
5533,SMA_EXT20,0.0,5.5,6.6,0,0.0,0,0,0,0.0,1296.9,,
5534,SMA_EXT20,0.0,5.5,7.1,0,0.0,0,0,0,0.0,1296.9,,
5535,SMA_EXT20,0.0,5.5,7.6,0,0.0,0,0,0,0.0,1296.9,,
5536,SMA_EXT20,0.0,5.5,8.1,0,0.0,0,0,0,0.0,1296.9,,
5537,SMA_EXT20,0.0,5.5,8.6,0,0.0,0,0,0,0.0,1296.9,,
5538,SMA_EXT20,0.0,5.5,9.1,0,0.0,0,0,0,0.0,1296.9,,
5539,SMA_EXT20,0.0,5.5,9.6,0,0.0,0,0,0,0.0,1296.9,,
5540,SMA_EXT20,0.0,6.0,0.1,0,0.0,0,0,0,0.0,1296.9,,
5541,SMA_EXT20,0.0,6.0,0.6,0,0.0,0,0,0,0.0,1296.9,,
5542,SMA_EXT20,0.0,6.0,1.1,0,0.0,0,0,0,0.0,1296.9,,
5543,SMA_EXT20,0.0,6.0,1.6,0,0.0,0,0,0,0.0,1296.9,,
5544,SMA_EXT20,0.0,6.0,2.1,0,0.0,0,0,0,0.0,1296.9,,
5545,SMA_EXT20,0.0,6.0,2.6,0,0.0,0,0,0,0.0,1296.9,,
5546,SMA_EXT20,0.0,6.0,3.1,0,0.0,0,0,0,0.0,1296.9,,
5547,SMA_EXT20,0.0,6.0,3.6,0,0.0,0,0,0,0.0,1296.9,,
5548,SMA_EXT20,0.0,6.0,4.1,0,0.0,0,0,0,0.0,1296.9,,
5549,SMA_EXT20,0.0,6.0,4.6,0,0.0,0,0,0,0.0,1296.9,,
5550,SMA_EXT20,0.0,6.0,5.1,0,0.0,0,0,0,0.0,1296.9,,
5551,SMA_EXT20,0.0,6.0,5.6,0,0.0,0,0,0,0.0,1296.9,,
5552,SMA_EXT20,0.0,6.0,6.1,0,0.0,0,0,0,0.0,1296.9,,
5553,SMA_EXT20,0.0,6.0,6.6,0,0.0,0,0,0,0.0,1296.9,,
5554,SMA_EXT20,0.0,6.0,7.1,0,0.0,0,0,0,0.0,1296.9,,
5555,SMA_EXT20,0.0,6.0,7.6,0,0.0,0,0,0,0.0,1296.9,,
5556,SMA_EXT20,0.0,6.0,8.1,0,0.0,0,0,0,0.0,1296.9,,
5557,SMA_EXT20,0.0,6.0,8.6,0,0.0,0,0,0,0.0,1296.9,,
5558,SMA_EXT20,0.0,6.0,9.1,0,0.0,0,0,0,0.0,1296.9,,
5559,SMA_EXT20,0.0,6.0,9.6,0,0.0,0,0,0,0.0,1296.9,,
5560,SMA_EXT20,0.0,6.5,0.1,0,0.0,0,0,0,0.0,1296.9,,
5561,SMA_EXT20,0.0,6.5,0.6,0,0.0,0,0,0,0.0,1296.9,,
5562,SMA_EXT20,0.0,6.5,1.1,0,0.0,0,0,0,0.0,1296.9,,
5563,SMA_EXT20,0.0,6.5,1.6,0,0.0,0,0,0,0.0,1296.9,,
5564,SMA_EXT20,0.0,6.5,2.1,0,0.0,0,0,0,0.0,1296.9,,
5565,SMA_EXT20,0.0,6.5,2.6,0,0.0,0,0,0,0.0,1296.9,,
5566,SMA_EXT20,0.0,6.5,3.1,0,0.0,0,0,0,0.0,1296.9,,
5567,SMA_EXT20,0.0,6.5,3.6,0,0.0,0,0,0,0.0,1296.9,,
5568,SMA_EXT20,0.0,6.5,4.1,0,0.0,0,0,0,0.0,1296.9,,
5569,SMA_EXT20,0.0,6.5,4.6,0,0.0,0,0,0,0.0,1296.9,,
5570,SMA_EXT20,0.0,6.5,5.1,0,0.0,0,0,0,0.0,1296.9,,
5571,SMA_EXT20,0.0,6.5,5.6,0,0.0,0,0,0,0.0,1296.9,,
5572,SMA_EXT20,0.0,6.5,6.1,0,0.0,0,0,0,0.0,1296.9,,
5573,SMA_EXT20,0.0,6.5,6.6,0,0.0,0,0,0,0.0,1296.9,,
5574,SMA_EXT20,0.0,6.5,7.1,0,0.0,0,0,0,0.0,1296.9,,
5575,SMA_EXT20,0.0,6.5,7.6,0,0.0,0,0,0,0.0,1296.9,,
5576,SMA_EXT20,0.0,6.5,8.1,0,0.0,0,0,0,0.0,1296.9,,
5577,SMA_EXT20,0.0,6.5,8.6,0,0.0,0,0,0,0.0,1296.9,,
5578,SMA_EXT20,0.0,6.5,9.1,0,0.0,0,0,0,0.0,1296.9,,
5579,SMA_EXT20,0.0,6.5,9.6,0,0.0,0,0,0,0.0,1296.9,,
5580,SMA_EXT20,0.0,7.0,0.1,0,0.0,0,0,0,0.0,1296.9,,
5581,SMA_EXT20,0.0,7.0,0.6,0,0.0,0,0,0,0.0,1296.9,,
5582,SMA_EXT20,0.0,7.0,1.1,0,0.0,0,0,0,0.0,1296.9,,
5583,SMA_EXT20,0.0,7.0,1.6,0,0.0,0,0,0,0.0,1296.9,,
5584,SMA_EXT20,0.0,7.0,2.1,0,0.0,0,0,0,0.0,1296.9,,
5585,SMA_EXT20,0.0,7.0,2.6,0,0.0,0,0,0,0.0,1296.9,,
5586,SMA_EXT20,0.0,7.0,3.1,0,0.0,0,0,0,0.0,1296.9,,
5587,SMA_EXT20,0.0,7.0,3.6,0,0.0,0,0,0,0.0,1296.9,,
5588,SMA_EXT20,0.0,7.0,4.1,0,0.0,0,0,0,0.0,1296.9,,
5589,SMA_EXT20,0.0,7.0,4.6,0,0.0,0,0,0,0.0,1296.9,,
5590,SMA_EXT20,0.0,7.0,5.1,0,0.0,0,0,0,0.0,1296.9,,
5591,SMA_EXT20,0.0,7.0,5.6,0,0.0,0,0,0,0.0,1296.9,,
